14-08-2018,772,42 EUR
13-08-2018,769,22 EUR
10-08-2018,773,89 EUR
09-08-2018,777,01 EUR
08-08-2018,774,30 EUR
07-08-2018,776,29 EUR
06-08-2018,773,09 EUR
03-08-2018,773,09 EUR
02-08-2018,769,51 EUR
01-08-2018,772,16 EUR
31-07-2018,773,45 EUR
30-07-2018,770,71 EUR
27-07-2018,780,38 EUR
26-07-2018,784,32 EUR
25-07-2018,784,38 EUR
24-07-2018,780,32 EUR
23-07-2018,771,43 EUR
20-07-2018,772,00 EUR
19-07-2018,774,71 EUR
18-07-2018,778,14 EUR
17-07-2018,772,85 EUR
16-07-2018,769,51 EUR
13-07-2018,774,43 EUR
12-07-2018,772,26 EUR
11-07-2018,766,32 EUR
10-07-2018,773,24 EUR
09-07-2018,769,57 EUR
06-07-2018,762,97 EUR
05-07-2018,758,56 EUR
04-07-2018,755,34 EUR
03-07-2018,757,40 EUR
02-07-2018,758,02 EUR
29-06-2018,760,25 EUR
28-06-2018,757,05 EUR
27-06-2018,758,53 EUR
26-06-2018,758,65 EUR
25-06-2018,758,32 EUR
22-06-2018,775,71 EUR
21-06-2018,773,01 EUR
20-06-2018,780,99 EUR
19-06-2018,778,42 EUR
18-06-2018,785,23 EUR
15-06-2018,787,23 EUR
14-06-2018,792,91 EUR
13-06-2018,786,37 EUR
12-06-2018,784,69 EUR
11-06-2018,783,49 EUR
08-06-2018,782,57 EUR
07-06-2018,784,36 EUR
06-06-2018,787,60 EUR
05-06-2018,787,50 EUR
04-06-2018,786,34 EUR
01-06-2018,782,91 EUR
31-05-2018,772,77 EUR
30-05-2018,775,92 EUR
29-05-2018,775,48 EUR
28-05-2018,781,30 EUR
25-05-2018,780,71 EUR
24-05-2018,776,47 EUR
23-05-2018,780,33 EUR
22-05-2018,784,16 EUR
18-05-2018,778,97 EUR
17-05-2018,779,86 EUR
16-05-2018,778,86 EUR
15-05-2018,772,91 EUR
14-05-2018,774,31 EUR
11-05-2018,772,61 EUR
09-05-2018,766,58 EUR
08-05-2018,760,08 EUR
07-05-2018,759,17 EUR
04-05-2018,755,16 EUR
03-05-2018,744,76 EUR
02-05-2018,750,42 EUR
30-04-2018,745,48 EUR
27-04-2018,745,21 EUR
26-04-2018,744,55 EUR
25-04-2018,734,56 EUR
24-04-2018,740,68 EUR
23-04-2018,744,03 EUR
20-04-2018,742,31 EUR
19-04-2018,745,68 EUR
18-04-2018,745,06 EUR
17-04-2018,741,82 EUR
16-04-2018,733,65 EUR
13-04-2018,735,36 EUR
12-04-2018,737,44 EUR
11-04-2018,730,74 EUR
10-04-2018,733,91 EUR
09-04-2018,725,80 EUR
06-04-2018,724,26 EUR
05-04-2018,736,57 EUR
04-04-2018,721,00 EUR
03-04-2018,724,17 EUR
29-03-2018,728,25 EUR
28-03-2018,716,51 EUR
27-03-2018,723,20 EUR
26-03-2018,720,36 EUR
23-03-2018,717,42 EUR
22-03-2018,731,88 EUR
21-03-2018,749,88 EUR
20-03-2018,749,19 EUR
19-03-2018,740,56 EUR
16-03-2018,753,46 EUR
15-03-2018,750,75 EUR
14-03-2018,747,02 EUR
13-03-2018,746,64 EUR
12-03-2018,754,19 EUR
09-03-2018,751,83 EUR
08-03-2018,743,84 EUR
07-03-2018,736,60 EUR
06-03-2018,735,55 EUR
05-03-2018,733,48 EUR
02-03-2018,728,56 EUR
01-03-2018,742,42 EUR
28-02-2018,747,85 EUR
27-02-2018,753,77 EUR
26-02-2018,756,65 EUR
23-02-2018,750,51 EUR
22-02-2018,746,04 EUR
21-02-2018,748,60 EUR
20-02-2018,746,71 EUR
19-02-2018,745,10 EUR
16-02-2018,747,00 EUR
15-02-2018,741,17 EUR
14-02-2018,734,66 EUR
13-02-2018,727,55 EUR
12-02-2018,728,71 EUR
09-02-2018,719,01 EUR
08-02-2018,723,27 EUR
07-02-2018,742,96 EUR
06-02-2018,734,72 EUR
05-02-2018,744,56 EUR
02-02-2018,756,89 EUR
01-02-2018,770,52 EUR
31-01-2018,776,63 EUR
30-01-2018,775,22 EUR
29-01-2018,785,68 EUR
26-01-2018,785,69 EUR
25-01-2018,777,64 EUR
24-01-2018,782,18 EUR
23-01-2018,788,26 EUR
22-01-2018,786,23 EUR
19-01-2018,781,54 EUR
18-01-2018,777,15 EUR
17-01-2018,776,60 EUR
16-01-2018,774,93 EUR
15-01-2018,772,41 EUR
12-01-2018,778,47 EUR
11-01-2018,775,43 EUR
10-01-2018,775,46 EUR
09-01-2018,779,83 EUR
08-01-2018,776,75 EUR
05-01-2018,772,32 EUR
04-01-2018,764,11 EUR
03-01-2018,762,33 EUR
02-01-2018,753,25 EUR
29-12-2017,749,73 EUR
28-12-2017,752,56 EUR
27-12-2017,753,99 EUR
22-12-2017,756,19 EUR
21-12-2017,755,09 EUR
20-12-2017,752,03 EUR
19-12-2017,756,32 EUR
18-12-2017,759,24 EUR
15-12-2017,754,63 EUR
14-12-2017,752,41 EUR
13-12-2017,753,26 EUR
12-12-2017,755,05 EUR
11-12-2017,752,75 EUR
08-12-2017,751,08 EUR
07-12-2017,743,90 EUR
06-12-2017,740,77 EUR
05-12-2017,744,05 EUR
04-12-2017,744,21 EUR
01-12-2017,741,67 EUR
30-11-2017,747,21 EUR
29-11-2017,749,68 EUR
28-11-2017,753,09 EUR
27-11-2017,747,11 EUR
24-11-2017,749,99 EUR
23-11-2017,751,74 EUR
22-11-2017,754,53 EUR
21-11-2017,758,85 EUR
20-11-2017,750,12 EUR
17-11-2017,745,82 EUR
16-11-2017,747,49 EUR
15-11-2017,738,93 EUR
14-11-2017,744,80 EUR
13-11-2017,753,43 EUR
10-11-2017,754,69 EUR
09-11-2017,756,58 EUR
08-11-2017,764,81 EUR
07-11-2017,764,30 EUR
06-11-2017,765,86 EUR
03-11-2017,762,75 EUR
02-11-2017,758,58 EUR
31-10-2017,753,80 EUR
30-10-2017,752,22 EUR
27-10-2017,754,50 EUR
26-10-2017,746,38 EUR
25-10-2017,738,43 EUR
24-10-2017,742,66 EUR
23-10-2017,742,92 EUR
20-10-2017,743,25 EUR
19-10-2017,737,51 EUR
18-10-2017,744,24 EUR
17-10-2017,744,25 EUR
16-10-2017,745,44 EUR
13-10-2017,744,21 EUR
12-10-2017,739,18 EUR
11-10-2017,737,51 EUR
10-10-2017,737,24 EUR
09-10-2017,738,04 EUR
06-10-2017,739,31 EUR
05-10-2017,741,90 EUR
04-10-2017,736,19 EUR
03-10-2017,733,13 EUR
02-10-2017,729,92 EUR
29-09-2017,724,15 EUR
28-09-2017,720,71 EUR
27-09-2017,721,15 EUR
26-09-2017,719,91 EUR
25-09-2017,717,15 EUR
22-09-2017,721,84 EUR
21-09-2017,725,14 EUR
20-09-2017,725,96 EUR
19-09-2017,726,06 EUR
18-09-2017,726,10 EUR
15-09-2017,723,67 EUR
14-09-2017,725,39 EUR
13-09-2017,724,91 EUR
12-09-2017,726,35 EUR
11-09-2017,723,73 EUR
08-09-2017,714,26 EUR
07-09-2017,716,45 EUR
06-09-2017,715,51 EUR
05-09-2017,714,37 EUR
04-09-2017,717,06 EUR
01-09-2017,721,08 EUR
31-08-2017,717,05 EUR
30-08-2017,713,72 EUR
29-08-2017,707,54 EUR
28-08-2017,713,39 EUR
25-08-2017,716,24 EUR
24-08-2017,717,21 EUR
23-08-2017,715,99 EUR
22-08-2017,717,81 EUR
21-08-2017,708,75 EUR
18-08-2017,711,88 EUR
17-08-2017,714,80 EUR
16-08-2017,721,19 EUR
14-08-2017,714,46 EUR
11-08-2017,705,64 EUR
10-08-2017,710,16 EUR
09-08-2017,719,20 EUR
08-08-2017,726,97 EUR
07-08-2017,723,35 EUR
04-08-2017,723,30 EUR
03-08-2017,718,12 EUR
02-08-2017,721,56 EUR
01-08-2017,725,96 EUR
31-07-2017,722,94 EUR
28-07-2017,722,70 EUR
27-07-2017,732,02 EUR
26-07-2017,733,06 EUR
25-07-2017,729,97 EUR
24-07-2017,727,98 EUR
21-07-2017,728,42 EUR
20-07-2017,731,37 EUR
19-07-2017,737,03 EUR
18-07-2017,729,76 EUR
17-07-2017,737,21 EUR
14-07-2017,738,73 EUR
13-07-2017,737,01 EUR
12-07-2017,734,91 EUR
11-07-2017,724,94 EUR
10-07-2017,725,72 EUR
07-07-2017,722,97 EUR
06-07-2017,719,70 EUR
05-07-2017,727,68 EUR
04-07-2017,725,14 EUR
03-07-2017,726,44 EUR
30-06-2017,721,89 EUR
29-06-2017,721,07 EUR
28-06-2017,731,58 EUR
27-06-2017,733,64 EUR
26-06-2017,742,21 EUR
22-06-2017,742,48 EUR
21-06-2017,742,47 EUR
20-06-2017,742,36 EUR
19-06-2017,745,70 EUR
16-06-2017,736,32 EUR
15-06-2017,737,60 EUR
14-06-2017,738,21 EUR
13-06-2017,740,56 EUR
12-06-2017,737,59 EUR
09-06-2017,745,45 EUR
08-06-2017,745,80 EUR
07-06-2017,743,43 EUR
06-06-2017,743,12 EUR
02-06-2017,744,53 EUR
01-06-2017,742,41 EUR
31-05-2017,737,14 EUR
30-05-2017,742,01 EUR
29-05-2017,743,69 EUR
26-05-2017,743,35 EUR
24-05-2017,741,10 EUR
23-05-2017,737,10 EUR
22-05-2017,735,24 EUR
19-05-2017,740,68 EUR
18-05-2017,736,07 EUR
17-05-2017,740,80 EUR
16-05-2017,754,62 EUR
15-05-2017,757,01 EUR
12-05-2017,757,02 EUR
11-05-2017,757,50 EUR
10-05-2017,758,17 EUR
09-05-2017,755,40 EUR
08-05-2017,749,78 EUR
05-05-2017,747,76 EUR
04-05-2017,747,99 EUR
03-05-2017,748,05 EUR
02-05-2017,748,87 EUR
28-04-2017,743,66 EUR
27-04-2017,748,66 EUR
26-04-2017,748,27 EUR
25-04-2017,744,93 EUR
24-04-2017,745,73 EUR
21-04-2017,743,67 EUR
20-04-2017,741,78 EUR
19-04-2017,740,16 EUR
18-04-2017,740,11 EUR
13-04-2017,744,24 EUR
12-04-2017,746,83 EUR
11-04-2017,746,86 EUR
10-04-2017,750,35 EUR
07-04-2017,750,66 EUR
06-04-2017,749,43 EUR
05-04-2017,750,41 EUR
04-04-2017,750,31 EUR
03-04-2017,748,19 EUR
31-03-2017,748,01 EUR
30-03-2017,748,84 EUR
29-03-2017,745,37 EUR
28-03-2017,738,58 EUR
27-03-2017,731,89 EUR
24-03-2017,737,59 EUR
23-03-2017,737,59 EUR
22-03-2017,734,72 EUR
21-03-2017,736,78 EUR
20-03-2017,748,20 EUR
17-03-2017,748,67 EUR
16-03-2017,749,74 EUR
15-03-2017,749,50 EUR
14-03-2017,745,06 EUR
13-03-2017,746,30 EUR
10-03-2017,743,50 EUR
09-03-2017,743,46 EUR
08-03-2017,746,11 EUR
07-03-2017,746,44 EUR
06-03-2017,745,99 EUR
03-03-2017,749,99 EUR
02-03-2017,751,63 EUR
01-03-2017,753,94 EUR
28-02-2017,739,94 EUR
27-02-2017,743,26 EUR
24-02-2017,744,78 EUR
23-02-2017,748,49 EUR
22-02-2017,752,98 EUR
21-02-2017,753,59 EUR
20-02-2017,749,44 EUR
17-02-2017,747,34 EUR
16-02-2017,747,50 EUR
15-02-2017,749,29 EUR
14-02-2017,750,00 EUR
29-01-2017,750,00 EUR
